item_no,week,sold
VL-19PST-PD-2020,38,0
VL-19PST-PD-2020,39,0
VL-19PST-PD-2020,40,0
VL-19PST-PD-2020,41,227
VL-19PST-PD-2020,42,0
VL-19PST-PD-2020,43,44
VL-19PST-PD-2020,44,0
VL-19PST-PD-2020,45,0
VL-19PST-PD-2020,46,0
VL-19PST-PD-2020,47,0
VL-19PST-PD-2020,48,0
VL-19PST-PD-2020,49,0
VL-19PST-PD-2020,50,984
VL-19PST-PD-2020,51,0
VL-19PST-PD-2020,52,0
VL-19PST-PD-2020,53,65
VL-19PST-PD-2424,0,8
VL-19PST-PD-2424,1,0
VL-19PST-PD-2424,2,0
VL-19PST-PD-2424,3,0
VL-19PST-PD-2424,4,0
VL-19PST-PD-2424,5,0
VL-19PST-PD-2424,6,0
VL-19PST-PD-2424,7,0
VL-19PST-PD-2424,8,200
VL-19PST-PD-2424,9,0
VL-19PST-PD-2424,10,0
VL-19PST-PD-2424,11,100
VL-19PST-PD-2424,12,0
VL-19PST-PD-2424,13,0
VL-19PST-PD-2424,14,0
VL-19PST-PD-2424,15,0
VL-19PST-PD-2424,16,0
VL-19PST-PD-2424,17,0
VL-19PST-PD-2424,18,0
VL-19PST-PD-2424,19,0
VL-19PST-PD-2424,20,0
VL-19PST-PD-2424,21,64
VL-19PST-PD-2424,22,0
VL-19PST-PD-2424,23,0
VL-19PST-PD-2424,24,0
VL-19PST-PD-2424,25,0
VL-19PST-PD-2424,26,0
VL-19PST-PD-2424,27,0
VL-19PST-PD-2424,28,0
VL-19PST-PD-2424,29,20
VL-19PST-PD-2424,30,0
VL-19PST-PD-2424,31,0
VL-19PST-PD-2424,32,0
VL-19PST-PD-2424,33,0
VL-19PST-PD-2424,34,0
VL-19PST-PD-2424,35,25
VL-19PST-PD-2424,36,0
VL-19PST-PD-2424,37,0
VL-19PST-PD-2424,38,100
VL-19PST-PD-2424,39,0
VL-19PST-PD-2424,40,52
VL-19PST-PD-2424,41,0
VL-19PST-PD-2424,42,0
VL-19PST-PD-2424,43,12
VL-19PST-PD-2424,44,0
VL-19PST-PD-2424,45,0
VL-19PST-PD-2424,46,0
VL-19PST-PD-2424,47,0
VL-19PST-PD-2424,48,0
VL-19PST-PD-2424,49,96
VL-19PST-PD-2424,50,30
VL-19PST-PD-2424,51,0
VL-19PST-PD-2424,52,0
VL-19PST-PD-2424,53,0
VL-EC-PD-2020,0,0
VL-EC-PD-2020,1,0
VL-EC-PD-2020,2,360
VL-EC-PD-2020,3,10
VL-EC-PD-2020,4,0
VL-EC-PD-2020,5,360
VL-EC-PD-2020,6,0
VL-EC-PD-2020,7,0
VL-EC-PD-2020,8,360
VL-EC-PD-2020,9,0
VL-EC-PD-2020,10,0
VL-EC-PD-2020,11,0
VL-EC-PD-2020,12,0
VL-EC-PD-2020,13,0
VL-EC-PD-2020,14,0
VL-EC-PD-2020,15,0
VL-EC-PD-2020,16,0
VL-EC-PD-2020,17,360
VL-EC-PD-2020,18,0
VL-EC-PD-2020,19,0
VL-EC-PD-2020,20,0
VL-EC-PD-2020,21,360
VL-EC-PD-2020,22,0
VL-EC-PD-2020,23,0
VL-EC-PD-2020,24,0
VL-EC-PD-2020,25,0
VL-EC-PD-2020,26,80
VL-EC-PD-2020,27,0
VL-EC-PD-2020,28,0
VL-EC-PD-2020,29,0
VL-EC-PD-2020,30,0
VL-EC-PD-2020,31,180
VL-EC-PD-2020,32,0
VL-EC-PD-2020,33,180
VL-EC-PD-2020,34,0
VL-EC-PD-2020,35,0
VL-EC-PD-2020,36,0
VL-EC-PD-2020,37,0
VL-EC-PD-2020,38,0
VL-EC-PD-2020,39,360
VL-EC-PD-2020,40,0
VL-EC-PD-2020,41,0
VL-EC-PD-2020,42,0
VL-EC-PD-2020,43,0
VL-EC-PD-2020,44,0
VL-EC-PD-2020,45,0
VL-EC-PD-2020,46,0
VL-EC-PD-2020,47,0
VL-EC-PD-2020,48,360
VL-EC-PD-2020,49,0
VL-EC-PD-2020,50,0
VL-EC-PD-2020,51,0
VL-EC-PD-2020,52,0
VL-EC-PD-2020,53,0
VL-EC-PD-23122312,0,0
VL-EC-PD-23122312,1,0
VL-EC-PD-23122312,2,0
VL-EC-PD-23122312,3,0
VL-EC-PD-23122312,4,0
VL-EC-PD-23122312,5,300
VL-EC-PD-23122312,6,0
VL-EC-PD-23122312,7,0
VL-EC-PD-23122312,8,0
VL-EC-PD-23122312,9,0
VL-EC-PD-23122312,10,0
VL-EC-PD-23122312,11,300
VL-EC-PD-23122312,12,0
VL-EC-PD-23122312,13,0
VL-EC-PD-23122312,14,0
VL-EC-PD-23122312,15,300
VL-EC-PD-23122312,16,0
VL-EC-PD-23122312,17,0
VL-EC-PD-23122312,18,0
VL-EC-PD-23122312,19,0
VL-EC-PD-23122312,20,0
VL-EC-PD-23122312,21,0
VL-EC-PD-23122312,22,0
VL-EC-PD-23122312,23,0
VL-EC-PD-23122312,24,0
VL-EC-PD-23122312,25,0
VL-EC-PD-23122312,26,0
VL-EC-PD-23122312,27,300
VL-EC-PD-23122312,28,0
VL-EC-PD-23122312,29,0
VL-EC-PD-23122312,30,0
VL-EC-PD-23122312,31,0
VL-EC-PD-23122312,32,0
VL-EC-PD-23122312,33,0
VL-EC-PD-23122312,34,0
VL-EC-PD-23122312,35,0
VL-EC-PD-23122312,36,0
VL-EC-PD-23122312,37,300
VL-EC-PD-23122312,38,0
VL-EC-PD-23122312,39,0
VL-EC-PD-23122312,40,0
VL-EC-PD-23122312,41,0
VL-EC-PD-23122312,42,0
VL-EC-PD-23122312,43,0
VL-EC-PD-23122312,44,0
VL-EC-PD-23122312,45,0
VL-EC-PD-23122312,46,0
VL-EC-PD-23122312,47,0
VL-EC-PD-23122312,48,300
VL-EC-PD-23122312,49,0
VL-EC-PD-23122312,50,0
VL-EC-PD-23122312,51,0
VL-EC-PD-23122312,52,0
VL-EC-PD-23122312,53,0
VL-EC-PD-5570,0,0
VL-EC-PD-5570,1,0
VL-EC-PD-5570,2,0
VL-EC-PD-5570,3,0
VL-EC-PD-5570,4,0
VL-EC-PD-5570,5,0
VL-EC-PD-5570,6,0
VL-EC-PD-5570,7,0
VL-EC-PD-5570,8,0
VL-EC-PD-5570,9,0
VL-EC-PD-5570,10,0
VL-EC-PD-5570,11,0
VL-EC-PD-5570,12,0
VL-EC-PD-5570,13,0
VL-EC-PD-5570,14,0
VL-EC-PD-5570,15,0
VL-EC-PD-5570,16,0
VL-EC-PD-5570,17,0
VL-EC-PD-5570,18,0
VL-EC-PD-5570,19,0
VL-EC-PD-5570,20,0
VL-EC-PD-5570,21,0
VL-EC-PD-5570,22,0
VL-EC-PD-5570,23,0
VL-EC-PD-5570,24,0
VL-EC-PD-5570,25,0
VL-EC-PD-5570,26,0
VL-EC-PD-5570,27,300
VL-EC-PD-5570,28,0
VL-EC-PD-5570,29,0
VL-EC-PD-5570,30,0
VL-EC-PD-5570,31,0
VL-EC-PD-5570,32,0
VL-EC-PD-5570,33,0
VL-EC-PD-5570,34,0
VL-EC-PD-5570,35,0
VL-EC-PD-5570,36,0
VL-EC-PD-5570,37,0
VL-EC-PD-5570,38,0
VL-EC-PD-5570,39,0
VL-EC-PD-5570,40,0
VL-EC-PD-5570,41,0
VL-EC-PD-5570,42,0
VL-EC-PD-5570,43,0
VL-EC-PD-5570,44,0
VL-EC-PD-5570,45,300
VL-EC-PD-5570,46,0
VL-EC-PD-5570,47,0
VL-EC-PD-5570,48,0
VL-EC-PD-5570,49,0
VL-EC-PD-5570,50,0
VL-EC-PD-5570,51,0
VL-EC-PD-5570,52,0
VL-EC-PD-5570,53,0
VL-EC-PD-7790,0,0
VL-EC-PD-7790,1,0
VL-EC-PD-7790,2,0
VL-EC-PD-7790,3,0
VL-EC-PD-7790,4,0
VL-EC-PD-7790,5,0
VL-EC-PD-7790,6,72
VL-EC-PD-7790,7,0
VL-EC-PD-7790,8,72
VL-EC-PD-7790,9,0
VL-EC-PD-7790,10,0
VL-EC-PD-7790,11,0
VL-EC-PD-7790,12,0
VL-EC-PD-7790,13,0
VL-EC-PD-7790,14,0
VL-EC-PD-7790,15,0
VL-EC-PD-7790,16,0
VL-EC-PD-7790,17,0
VL-EC-PD-7790,18,0
VL-EC-PD-7790,19,0
VL-EC-PD-7790,20,0
VL-EC-PD-7790,21,0
VL-EC-PD-7790,22,0
VL-EC-PD-7790,23,0
VL-EC-PD-7790,24,0
VL-EC-PD-7790,25,72
VL-EC-PD-7790,26,0
VL-EC-PD-7790,27,0
VL-EC-PD-7790,28,0
VL-EC-PD-7790,29,72
VL-EC-PD-7790,30,0
VL-EC-PD-7790,31,0
VL-EC-PD-7790,32,0
VL-EC-PD-7790,33,72
VL-EC-PD-7790,34,0
VL-EC-PD-7790,35,0
VL-EC-PD-7790,36,0
VL-EC-PD-7790,37,0
VL-EC-PD-7790,38,0
VL-EC-PD-7790,39,0
VL-EC-PD-7790,40,72
VL-EC-PD-7790,41,0
VL-EC-PD-7790,42,0
VL-EC-PD-7790,43,72
VL-EC-PD-7790,44,72
VL-EC-PD-7790,45,72
VL-EC-PD-7790,46,0
VL-EC-PD-7790,47,0
VL-EC-PD-7790,48,0
VL-EC-PD-7790,49,0
VL-EC-PD-7790,50,0
VL-EC-PD-7790,51,0
VL-EC-PD-7790,52,0
VL-EC-PD-7790,53,0
VL-EC-PD-82515,0,0
VL-EC-PD-82515,1,0
VL-EC-PD-82515,2,0
VL-EC-PD-82515,3,1200
VL-EC-PD-82515,4,0
VL-EC-PD-82515,5,0
VL-EC-PD-82515,6,1200
VL-EC-PD-82515,7,0
VL-EC-PD-82515,8,0
VL-EC-PD-82515,9,0
VL-EC-PD-82515,10,0
VL-EC-PD-82515,11,0
VL-EC-PD-82515,12,0
VL-EC-PD-82515,13,1200
VL-EC-PD-82515,14,0
VL-EC-PD-82515,15,0
VL-EC-PD-82515,16,0
VL-EC-PD-82515,17,0
VL-EC-PD-82515,18,0
VL-EC-PD-82515,19,0
VL-EC-PD-82515,20,1200
VL-EC-PD-82515,21,0
VL-EC-PD-82515,22,0
VL-EC-PD-82515,23,0
VL-EC-PD-82515,24,0
VL-EC-PD-82515,25,0
VL-EC-PD-82515,26,0
VL-EC-PD-82515,27,0
VL-EC-PD-82515,28,1200
VL-EC-PD-82515,29,0
VL-EC-PD-82515,30,0
VL-EC-PD-82515,31,0
VL-EC-PD-82515,32,0
VL-EC-PD-82515,33,0
VL-EC-PD-82515,34,0
VL-EC-PD-82515,35,0
VL-EC-PD-82515,36,0
VL-EC-PD-82515,37,2400
VL-EC-PD-82515,38,0
VL-EC-PD-82515,39,0
VL-EC-PD-82515,40,0
VL-EC-PD-82515,41,0
VL-EC-PD-82515,42,0
VL-EC-PD-82515,43,0
VL-EC-PD-82515,44,2400
VL-EC-PD-82515,45,0
VL-EC-PD-82515,46,0
VL-EC-PD-82515,47,0
VL-EC-PD-82515,48,0
VL-EC-PD-82515,49,0
VL-EC-PD-82515,50,0
VL-EC-PD-82515,51,0
VL-EC-PD-82515,52,0
VL-EC-PD-82515,53,0
VL05-1111,0,0
VL05-1111,1,0
VL05-1111,2,0
VL05-1111,3,0
VL05-1111,4,0
VL05-1111,5,0
VL05-1111,6,48
VL05-1111,7,0
VL05-1111,8,0
VL05-1111,9,40
VL05-1111,10,0
VL05-1111,11,37
VL05-1111,12,0
VL05-1111,13,0
VL05-1111,14,0
VL05-1111,15,100
VL05-1111,16,0
VL05-1111,17,0
VL05-1111,18,0
VL05-1111,19,20
VL05-1111,20,100
VL05-1111,21,0
VL05-1111,22,150
VL05-1111,23,0
VL05-1111,24,0
VL05-1111,25,0
VL05-1111,26,0
VL05-1111,27,0
VL05-1111,28,0
VL05-1111,29,129
VL05-1111,30,0
VL05-1111,31,0
VL05-1111,32,0
VL05-1111,33,0
VL05-1111,34,0
VL05-1111,35,164
VL05-1111,36,0
VL05-1111,37,172
VL05-1111,38,0
VL05-1111,39,100
VL05-1111,40,0
VL05-1111,41,0
VL05-1111,42,0
VL05-1111,43,0
VL05-1111,44,299
VL05-1111,45,0
VL05-1111,46,0
VL05-1111,47,0
VL05-1111,48,0
VL05-1111,49,0
VL05-1111,50,0
VL05-1111,51,0
VL05-1111,52,0
VL05-1111,53,0
VL05-412412,0,0
VL05-412412,1,100
VL05-412412,2,0
VL05-412412,3,0
VL05-412412,4,0
VL05-412412,5,0
VL05-412412,6,0
VL05-412412,7,0
VL05-412412,8,0
VL05-412412,9,75
VL05-412412,10,0
VL05-412412,11,26
VL05-412412,12,0
VL05-412412,13,0
VL05-412412,14,0
VL05-412412,15,0
VL05-412412,16,0
VL05-412412,17,50
VL05-412412,18,0
VL05-412412,19,100
VL05-412412,20,0
VL05-412412,21,0
VL05-412412,22,0
VL05-412412,23,0
VL05-412412,24,100
VL05-412412,25,0
VL05-412412,26,0
VL05-412412,27,0
VL05-412412,28,200
VL05-412412,29,0
VL05-412412,30,0
VL05-412412,31,0
VL05-412412,32,0
VL05-412412,33,0
VL05-412412,34,0
VL05-412412,35,0
VL05-412412,36,124
VL05-412412,37,0
VL05-412412,38,0
VL05-412412,39,100
VL05-412412,40,0
VL05-412412,41,0
VL05-412412,42,0
VL05-412412,43,0
VL05-412412,44,0
VL05-412412,45,607
VL05-412412,46,0
VL05-412412,47,0
VL05-412412,48,0
VL05-412412,49,0
VL05-412412,50,0
VL05-412412,51,0
VL05-412412,52,0
VL05-412412,53,0
VL05-612612,0,0
VL05-612612,1,0
VL05-612612,2,0
VL05-612612,3,0
VL05-612612,4,0
VL05-612612,5,25
VL05-612612,6,0
VL05-612612,7,0
VL05-612612,8,0
VL05-612612,9,0
VL05-612612,10,0
VL05-612612,11,11
VL05-612612,12,0
VL05-612612,13,0
VL05-612612,14,0
VL05-612612,15,20
VL05-612612,16,0
VL05-612612,17,0
VL05-612612,18,0
VL05-612612,19,0
VL05-612612,20,0
VL05-612612,21,0
VL05-612612,22,0
VL05-612612,23,4
VL05-612612,24,20
VL05-612612,25,0
VL05-612612,26,0
VL05-612612,27,0
VL05-612612,28,0
VL05-612612,29,0
VL05-612612,30,0
VL05-612612,31,0
VL05-612612,32,0
VL05-612612,33,0
VL05-612612,34,0
VL05-612612,35,27
VL05-612612,36,0
VL05-612612,37,259
VL05-612612,38,0
VL05-612612,39,0
VL05-612612,40,0
VL05-612612,41,0
VL05-612612,42,0
VL05-612612,43,0
VL05-612612,44,188
VL05-612612,45,93
VL05-612612,46,0
VL05-612612,47,0
VL05-612612,48,0
VL05-612612,49,0
VL05-612612,50,0
VL05-612612,51,0
VL05-612612,52,0
VL05-612612,53,0
VL05-812812,0,0
VL05-812812,1,0
VL05-812812,2,0
VL05-812812,3,0
VL05-812812,4,0
VL05-812812,5,0
VL05-812812,6,0
VL05-812812,7,0
VL05-812812,8,0
VL05-812812,9,150
VL05-812812,10,0
VL05-812812,11,0
VL05-812812,12,0
VL05-812812,13,0
VL05-812812,14,0
VL05-812812,15,0
VL05-812812,16,0
VL05-812812,17,40
VL05-812812,18,0
VL05-812812,19,0
VL05-812812,20,50
VL05-812812,21,50
VL05-812812,22,0
VL05-812812,23,0
VL05-812812,24,0
VL05-812812,25,0
VL05-812812,26,0
VL05-812812,27,0
VL05-812812,28,0
VL05-812812,29,0
VL05-812812,30,0
VL05-812812,31,130
VL05-812812,32,0
VL05-812812,33,0
VL05-812812,34,0
VL05-812812,35,0
VL05-812812,36,0
VL05-812812,37,560
VL05-812812,38,0
VL05-812812,39,0
VL05-812812,40,250
VL05-812812,41,0
VL05-812812,42,0
VL05-812812,43,0
VL05-812812,44,0
VL05-812812,45,0
VL05-812812,46,0
VL05-812812,47,0
VL05-812812,48,0
VL05-812812,49,0
VL05-812812,50,0
VL05-812812,51,0
VL05-812812,52,0
VL05-812812,53,0
VL19-2020,0,0
VL19-2020,1,0
VL19-2020,2,0
VL19-2020,3,0
VL19-2020,4,0
VL19-2020,5,0
VL19-2020,6,0
VL19-2020,7,0
VL19-2020,8,0
VL19-2020,9,0
VL19-2020,10,0
VL19-2020,11,0
VL19-2020,12,100
VL19-2020,13,0
VL19-2020,14,0
VL19-2020,15,0
VL19-2020,16,0
VL19-2020,17,0
VL19-2020,18,0
VL19-2020,19,0
VL19-2020,20,0
VL19-2020,21,0
VL19-2020,22,0
VL19-2020,23,0
VL19-2020,24,0
VL19-2020,25,0
VL19-2020,26,0
VL19-2020,27,0
VL19-2020,28,0
VL19-2020,29,884
VL19-2020,30,0
VL19-2020,31,0
VL19-2020,32,0
VL19-2020,33,0
VL19-2020,34,0
VL19-2020,35,0
VL19-2020,36,0
VL19-2020,37,0
VL19-2020,38,0
VL19-2020,39,0
VL19-2020,40,0
VL19-2020,41,884
VL19-2020,42,0
VL19-2020,43,0
VL19-2020,44,0
VL19-2020,45,0
VL19-2020,46,0
VL19-2020,47,0
VL19-2020,48,0
VL19-2020,49,0
VL19-2020,50,0
VL19-2020,51,0
VL19-2020,52,0
VL19-2020,53,0
VMB-904-HT-500-D,0,0
VMB-904-HT-500-D,1,262
VMB-904-HT-500-D,2,0
VMB-904-HT-500-D,3,0
VMB-904-HT-500-D,4,0
VMB-904-HT-500-D,5,0
VMB-904-HT-500-D,6,0
VMB-904-HT-500-D,7,0
VMB-904-HT-500-D,8,0
VMB-904-HT-500-D,9,0
VMB-904-HT-500-D,10,0
VMB-904-HT-500-D,11,0
VMB-904-HT-500-D,12,0
VMB-904-HT-500-D,13,0
VMB-904-HT-500-D,14,0
VMB-904-HT-500-D,15,0
VMB-904-HT-500-D,16,0
VMB-904-HT-500-D,17,0
VMB-904-HT-500-D,18,0
VMB-904-HT-500-D,19,0
VMB-904-HT-500-D,20,0
VMB-904-HT-500-D,21,0
VMB-904-HT-500-D,22,40
VMB-904-HT-500-D,23,0
VMB-904-HT-500-D,24,0
VMB-904-HT-500-D,25,0
VMB-904-HT-500-D,26,0
VMB-904-HT-500-D,27,0
VMB-904-HT-500-D,28,50
VMB-904-HT-500-D,29,0
VMB-904-HT-500-D,30,0
VMB-904-HT-500-D,31,0
VMB-904-HT-500-D,32,0
VMB-904-HT-500-D,33,0
VMB-904-HT-500-D,34,42
VMB-904-HT-500-D,35,0
VMB-904-HT-500-D,36,0
VMB-904-HT-500-D,37,0
VMB-904-HT-500-D,38,0
VMB-904-HT-500-D,39,0
VMB-904-HT-500-D,40,0
VMB-904-HT-500-D,41,78
VMB-904-HT-500-D,42,0
VMB-904-HT-500-D,43,168
VMB-904-HT-500-D,44,0
VMB-904-HT-500-D,45,0
VMB-904-HT-500-D,46,0
VMB-904-HT-500-D,47,0
VMB-904-HT-500-D,48,0
VMB-904-HT-500-D,49,0
VMB-904-HT-500-D,50,0
VMB-904-HT-500-D,51,96
VMB-904-HT-500-D,52,0
VMB-904-HT-500-D,53,0
VP8-A-8-22,0,0
VP8-A-8-22,1,0
VP8-A-8-22,2,208
VP8-A-8-22,3,0
VP8-A-8-22,4,0
VP8-A-8-22,5,202
VP8-A-8-22,6,0
VP8-A-8-22,7,0
VP8-A-8-22,8,208
VP8-A-8-22,9,0
VP8-A-8-22,10,0
VP8-A-8-22,11,0
VP8-A-8-22,12,0
VP8-A-8-22,13,0
VP8-A-8-22,14,0
VP8-A-8-22,15,0
VP8-A-8-22,16,0
VP8-A-8-22,17,0
VP8-A-8-22,18,0
VP8-A-8-22,19,0
VP8-A-8-22,20,386
VP8-A-8-22,21,0
VP8-A-8-22,22,0
VP8-A-8-22,23,0
VP8-A-8-22,24,240
VP8-A-8-22,25,0
VP8-A-8-22,26,0
VP8-A-8-22,27,0
VP8-A-8-22,28,0
VP8-A-8-22,29,222
VP8-A-8-22,30,0
VP8-A-8-22,31,0
VP8-A-8-22,32,300
VP8-A-8-22,33,0
VP8-A-8-22,34,0
VP8-A-8-22,35,224
VP8-A-8-22,36,0
VP8-A-8-22,37,0
VP8-A-8-22,38,0
VP8-A-8-22,39,0
VP8-A-8-22,40,228
VP8-A-8-22,41,0
VP8-A-8-22,42,0
VP8-A-8-22,43,0
VP8-A-8-22,44,0
VP8-A-8-22,45,0
VP8-A-8-22,46,0
VP8-A-8-22,47,0
VP8-A-8-22,48,0
VP8-A-8-22,49,204
VP8-A-8-22,50,0
VP8-A-8-22,51,0
VP8-A-8-22,52,0
VP8-A-8-22,53,0
VPL-0395-DOP-H,0,0
VPL-0395-DOP-H,1,200
VPL-0395-DOP-H,2,200
VPL-0395-DOP-H,3,0
VPL-0395-DOP-H,4,0
VPL-0395-DOP-H,5,295
VPL-0395-DOP-H,6,0
VPL-0395-DOP-H,7,0
VPL-0395-DOP-H,8,250
VPL-0395-DOP-H,9,0
VPL-0395-DOP-H,10,0
VPL-0395-DOP-H,11,0
VPL-0395-DOP-H,12,0
VPL-0395-DOP-H,13,0
VPL-0395-DOP-H,14,0
VPL-0395-DOP-H,15,0
VPL-0395-DOP-H,16,2
VPL-0395-DOP-H,17,0
VPL-0395-DOP-H,18,250
VPL-0395-DOP-H,19,0
VPL-0395-DOP-H,20,0
VPL-0395-DOP-H,21,0
VPL-0395-DOP-H,22,0
VPL-0395-DOP-H,23,250
VPL-0395-DOP-H,24,0
VPL-0395-DOP-H,25,0
VPL-0395-DOP-H,26,0
VPL-0395-DOP-H,27,250
VPL-0395-DOP-H,28,0
VPL-0395-DOP-H,29,0
VPL-0395-DOP-H,30,0
VPL-0395-DOP-H,31,250
VPL-0395-DOP-H,32,0
VPL-0395-DOP-H,33,0
VPL-0395-DOP-H,34,0
VPL-0395-DOP-H,35,0
VPL-0395-DOP-H,36,0
VPL-0395-DOP-H,37,0
VPL-0395-DOP-H,38,0
VPL-0395-DOP-H,39,250
VPL-0395-DOP-H,40,0
VPL-0395-DOP-H,41,0
VPL-0395-DOP-H,42,0
VPL-0395-DOP-H,43,0
VPL-0395-DOP-H,44,0
VPL-0395-DOP-H,45,250
VPL-0395-DOP-H,46,0
VPL-0395-DOP-H,47,0
VPL-0395-DOP-H,48,0
VPL-0395-DOP-H,49,250
VPL-0395-DOP-H,50,0
VPL-0395-DOP-H,51,0
VPL-0395-DOP-H,52,0
VPL-0395-DOP-H,53,0
VPP2V-S-8503,0,0
VPP2V-S-8503,1,99
VPP2V-S-8503,2,2
VPP2V-S-8503,3,40
VPP2V-S-8503,4,16
VPP2V-S-8503,5,0
VPP2V-S-8503,6,0
VPP2V-S-8503,7,120
VPP2V-S-8503,8,0
VPP2V-S-8503,9,0
VPP2V-S-8503,10,0
VPP2V-S-8503,11,0
VPP2V-S-8503,12,0
VPP2V-S-8503,13,0
VPP2V-S-8503,14,0
VPP2V-S-8503,15,0
VPP2V-S-8503,16,0
VPP2V-S-8503,17,0
VPP2V-S-8503,18,0
VPP2V-S-8503,19,0
VPP2V-S-8503,20,0
VPP2V-S-8503,21,0
VPP2V-S-8503,22,100
VPP2V-S-8503,23,0
VPP2V-S-8503,24,0
VPP2V-S-8503,25,0
VPP2V-S-8503,26,0
VPP2V-S-8503,27,0
VPP2V-S-8503,28,107
VPP2V-S-8503,29,0
VPP2V-S-8503,30,0
VPP2V-S-8503,31,0
VPP2V-S-8503,32,0
VPP2V-S-8503,33,2
VPP2V-S-8503,34,100
VPP2V-S-8503,35,0
VPP2V-S-8503,36,0
VPP2V-S-8503,37,0
VPP2V-S-8503,38,27
VPP2V-S-8503,39,0
VPP2V-S-8503,40,0
VPP2V-S-8503,41,0
VPP2V-S-8503,42,0
VPP2V-S-8503,43,0
VPP2V-S-8503,44,0
VPP2V-S-8503,45,0
VPP2V-S-8503,46,0
VPP2V-S-8503,47,0
VPP2V-S-8503,48,32
VPP2V-S-8503,49,100
VPP2V-S-8503,50,4
VPP2V-S-8503,51,0
VPP2V-S-8503,52,0
VPP2V-S-8503,53,0
VPP2V-S-9504,0,4
VPP2V-S-9504,1,8
VPP2V-S-9504,2,0
VPP2V-S-9504,3,0
VPP2V-S-9504,4,4
VPP2V-S-9504,5,0
VPP2V-S-9504,6,0
VPP2V-S-9504,7,15
VPP2V-S-9504,8,0
VPP2V-S-9504,9,0
VPP2V-S-9504,10,17
VPP2V-S-9504,11,0
VPP2V-S-9504,12,6
VPP2V-S-9504,13,0
VPP2V-S-9504,14,0
VPP2V-S-9504,15,0
VPP2V-S-9504,16,0
VPP2V-S-9504,17,0
VPP2V-S-9504,18,12
VPP2V-S-9504,19,0
VPP2V-S-9504,20,2
VPP2V-S-9504,21,22
VPP2V-S-9504,22,0
VPP2V-S-9504,23,9
VPP2V-S-9504,24,0
VPP2V-S-9504,25,3
VPP2V-S-9504,26,6
VPP2V-S-9504,27,0
VPP2V-S-9504,28,0
VPP2V-S-9504,29,0
VPP2V-S-9504,30,0
VPP2V-S-9504,31,0
VPP2V-S-9504,32,0
VPP2V-S-9504,33,6
VPP2V-S-9504,34,124
VPP2V-S-9504,35,0
VPP2V-S-9504,36,224
VPP2V-S-9504,37,0
VPP2V-S-9504,38,4
VPP2V-S-9504,39,0
VPP2V-S-9504,40,0
VPP2V-S-9504,41,0
VPP2V-S-9504,42,0
VPP2V-S-9504,43,84
VPP2V-S-9504,44,0
VPP2V-S-9504,45,0
VPP2V-S-9504,46,0
VPP2V-S-9504,47,0
VPP2V-S-9504,48,0
VPP2V-S-9504,49,18
VPP2V-S-9504,50,0
VPP2V-S-9504,51,0
VPP2V-S-9504,52,0
VPP2V-S-9504,53,0
XP-STD-10201,0,180
XP-STD-10201,1,0
XP-STD-10201,2,12
XP-STD-10201,3,15
XP-STD-10201,4,0
XP-STD-10201,5,0
XP-STD-10201,6,0
XP-STD-10201,7,15
XP-STD-10201,8,9
XP-STD-10201,9,0
XP-STD-10201,10,12
XP-STD-10201,11,0
XP-STD-10201,12,19
XP-STD-10201,13,0
XP-STD-10201,14,0
XP-STD-10201,15,0
XP-STD-10201,16,0
XP-STD-10201,17,19
XP-STD-10201,18,0
XP-STD-10201,19,0
XP-STD-10201,20,19
XP-STD-10201,21,0
XP-STD-10201,22,180
XP-STD-10201,23,0
XP-STD-10201,24,0
XP-STD-10201,25,139
XP-STD-10201,26,0
XP-STD-10201,27,0
XP-STD-10201,28,55
XP-STD-10201,29,0
XP-STD-10201,30,0
XP-STD-10201,31,0
XP-STD-10201,32,0
XP-STD-10201,33,25
XP-STD-10201,34,120
XP-STD-10201,35,12
XP-STD-10201,36,24
XP-STD-10201,37,21
XP-STD-10201,38,0
XP-STD-10201,39,0
XP-STD-10201,40,0
XP-STD-10201,41,0
XP-STD-10201,42,0
XP-STD-10201,43,0
XP-STD-10201,44,0
XP-STD-10201,45,42
XP-STD-10201,46,0
XP-STD-10201,47,0
XP-STD-10201,48,60
XP-STD-10201,49,0
XP-STD-10201,50,21
XP-STD-10201,51,0
XP-STD-10201,52,0
XP-STD-10201,53,0
XP-STD-12121,0,36
XP-STD-12121,1,0
XP-STD-12121,2,0
XP-STD-12121,3,46
XP-STD-12121,4,36
XP-STD-12121,5,24
XP-STD-12121,6,48
XP-STD-12121,7,40
XP-STD-12121,8,0
XP-STD-12121,9,36
XP-STD-12121,10,0
XP-STD-12121,11,0
XP-STD-12121,12,37
XP-STD-12121,13,0
XP-STD-12121,14,0
XP-STD-12121,15,0
XP-STD-12121,16,36
XP-STD-12121,17,37
XP-STD-12121,18,36
XP-STD-12121,19,0
XP-STD-12121,20,49
XP-STD-12121,21,0
XP-STD-12121,22,0
XP-STD-12121,23,0
XP-STD-12121,24,48
XP-STD-12121,25,37
XP-STD-12121,26,0
XP-STD-12121,27,0
XP-STD-12121,28,73
XP-STD-12121,29,0
XP-STD-12121,30,0
XP-STD-12121,31,0
XP-STD-12121,32,0
XP-STD-12121,33,37
XP-STD-12121,34,0
XP-STD-12121,35,0
XP-STD-12121,36,36
XP-STD-12121,37,61
XP-STD-12121,38,0
XP-STD-12121,39,0
XP-STD-12121,40,0
